salary,type,link,job_name
港区,非掲載,https://job.yahoo.co.jp/jobs/detail/5939ffbf63ce59e7d9a12eacb533a64a0adf96c2f6c4a8214579d1f431ecac11?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,クライアントレポートマネージャー
非掲載,"年収1,150万円〜1,350万円",https://job.yahoo.co.jp/jobs/detail/1a33659ea0017f049f7e9253a123e22e7cf6f5802f036000102bbcd36e2f22a4?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,ポートフォリオマネジャー（外部委託運用）
年収700万円〜,非掲載,https://job.yahoo.co.jp/jobs/detail/8d680f0c3a4d7b1d0e26de607ac76e731029c265837ed1bbcbad068b914907c9?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,独立系アセットマネジメント会社がコンプライアンス担当を求めています
"年収1,000万円〜",新卒採用,https://job.yahoo.co.jp/jobs/detail/aa4dcc11960158c64dad3d7a792ed5817e1316e2444a404a5c6aeac3516c9d97?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,2021年度新卒採用ブルームバーグＬ．Ｐ．
"年収1,000万円〜","年収600万円〜1,000万円",https://job.yahoo.co.jp/jobs/detail/d0f7d66a258f5fb345d41d1d1030c7c613df1dc6c639b4ccabe5005a644ee9da?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,ファンドマネージャー専門職>その他専門職
"年収500万円〜1,000万円",年収600万円〜800万円,https://job.yahoo.co.jp/jobs/detail/d78ac62f34b658f710473ae4a61550057976e92ef6e5b4d9e40bab44305db453?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,ファンドマネージャー専門職>その他専門職
"年収770万円〜1,100万円",正社員,https://job.yahoo.co.jp/jobs/detail/a2bf28d782a73d40c67c004ae41e01dc5d745f9bb3f8ae9bb77142d08fb885dc?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,プライベートバンキング最大手のポートフォリオ・ソリューションズウェルス・マネジメントスペシャリスト
"年収800万円〜1,399万円",年収500万円〜700万円,https://job.yahoo.co.jp/jobs/detail/a7bb245cac2ad317e561163a1a58da8fd33b724fa3256438aaf19d8c350318bf?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,マルチアセット運用フロント・ミドル／国内アセットマネジメント
年収800万円〜,"年収800万円〜1,500万円",https://job.yahoo.co.jp/jobs/detail/a58c802172d87dbfaaa6ab7656280caba4f9f4cdf64e47d3f9e3332478b1e3af?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,マルチアセット運用担当ファンドマネージャー金融>ファンドマネージャー
年収500万円〜800万円,年収600万円〜,https://job.yahoo.co.jp/jobs/detail/53b8faa1fa08ab2ff8f2e06fbd52bead9b746fb83eb997e795778ab0d0bb2d5d?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,外国債券外部委託運用アシスタント業務
年収540万円〜750万円,"年収600万円〜1,200万円",https://job.yahoo.co.jp/jobs/detail/ad1ac899eeff54f26f2cfc0eb4df72a3d98c4f5174cc3b10ce78abebc33b1a1f?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,ジュニア・クレジット・アナリスト/Jr.CreditAnalyst金融>アナリスト金融>金融事務（業務・管理）金融>リスク・与信・債権管理
年収500万円〜700万円,非掲載,https://job.yahoo.co.jp/jobs/detail/d09dab330a81cd99eb770359f7f0462075d98588c95cd060f17c83cc21c00da0?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,RFP
年収280万円〜400万円,年収800万円〜900万円,https://job.yahoo.co.jp/jobs/detail/34b5aecf508b792613ace610b45eedf50eb44d16adbc567900fee4cf6f340960?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,外国債券為替金融>ディーラー・トレーダー
年収500万円〜700万円,非掲載,https://job.yahoo.co.jp/jobs/detail/c2add74e9fa939df21a5db1d119dff8bb947451c0c246a5e07907f1403c23481?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,クライアントレポーティング
千代田区丸の内,"年収800万円〜1,500万円",https://job.yahoo.co.jp/jobs/detail/f0cecea5e06954c291ebc52641b879af992ca225e72020c9467a84cd975f691f?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,ポートフォリオアナリスト（ジュニア）金融>ファンドマネージャー
年収500万円〜700万円,非掲載,https://job.yahoo.co.jp/jobs/detail/d3e556694c4448e2248b56f88dcf2a43662c447908132eb81041bb7ec17de954?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,データマネジメント＆RFP
年収280万円〜300万円,"年収800万円〜1,200万円",https://job.yahoo.co.jp/jobs/detail/f0b7d68afef394a9b6dd205d6c6c26f1d88a85cdf55383a92b63aece6d733d32?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,「機関投資家向け営業サポート担当者」金融>法人営業金融>ファンドマネージャー金融>金融商品開発
港区,非掲載,https://job.yahoo.co.jp/jobs/detail/6233a95fcb9888811ad7ff1d81bed87c100f912b0d519ff7ecd34fb4d15462e9?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,クライアントサービス・クライアントレポーティング
非掲載,年収770万円〜,https://job.yahoo.co.jp/jobs/detail/ecabe419b98dcd4a50ec99cd385f240c662e197a85a5b5b367a9a1538b337cc9?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,証券会社でのウェルス・マネジメント・ビジネスアドバイザリー
年収700万円〜,非掲載,https://job.yahoo.co.jp/jobs/detail/ec131eda754e69131d3a6aa02dd40d013d870656b1c79062101fb0e4af254209?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,債券グループポートフォリオマネージャー兼クレジットアナリスト
"年収1,000万円〜","年収800万円〜1,000万円",https://job.yahoo.co.jp/jobs/detail/9d0657147dfddfcb11f6d91c8d41e70c5120668ff9c8153b36e8f7264095b1a6?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,クライアントサポートアナリスト金融>法人営業
"年収1,000万円〜","年収1,000万円〜",https://job.yahoo.co.jp/jobs/detail/4c9fe749e4f2cbedf783b9d67e30bd0f6ee58f3f4b36a4fbf891efce864f7c6a?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,大手証券会社APACDataServices-InstrumentDataBALe
"年収500万円〜1,000万円",非掲載,https://job.yahoo.co.jp/jobs/detail/2f04b148a787f84cfb765628e9f8a9b0882a84c9360a6e39ce1b4944fe25027d?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,クライアント・レポーティング
非掲載,年収600万円〜800万円,https://job.yahoo.co.jp/jobs/detail/a78df3c38c6cd8e4bf769f03070021336b0322f9577aa2acfe4f3d72743e745d?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,「外債外部委託アシスタント業務」営業>営業事務・アシスタント金融>ファンドマネージャー金融>金融事務（業務・管理）
非掲載,正社員,https://job.yahoo.co.jp/jobs/detail/5c086f9ee0240450264f01a4d9c7de07f983346a2ef3e14cd61982142c2dcedc?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,外部委託運用アシスタント
"年収500万円〜1,000万円","年収800万円〜1,500万円",https://job.yahoo.co.jp/jobs/detail/edde927a539d14ed90bd19971686edbed85541be712199dc1044ed2477dc74b2?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,急募！（米系AM）「RFP(AVP-VP)」
"年収770万円〜1,100万円",正社員,https://job.yahoo.co.jp/company/1000001219/jobs/414b9d993cba9abb2c1c698e7d71ef981585c6a5826d85581e4140e26294d230?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,経営企画／事業企画
"年収800万円〜1,399万円",非掲載,https://job.yahoo.co.jp/jobs/detail/49f3fcfb75cb8d84bc9183f5fd70ab29b11074a6ae6f1ab5ea1842e526f01406?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,ClientReporting-Associate営業>法人営業営業>営業支援・プリセールス金融>金融事務（業務・管理）
年収800万円〜,非掲載,https://job.yahoo.co.jp/jobs/detail/aa781f64f778dc09fa2b9d8dcfbf240d0237f08a978ceae36eb5b3b830dc36c4?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,ウェルスマネジメントに関わるリサーチ、企画（資産運用リサーチ・アドバイザリー）
千代田区丸の内,年収800万円〜,https://job.yahoo.co.jp/jobs/detail/a248140caaffda22e85fdbbc529bfc8a7c6ecaf102f96563a7476b8b05e3849a?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,クライアント・レポーティング
千代田区丸の内,年収500万円〜700万円,https://job.yahoo.co.jp/jobs/detail/ba2d549605036629974266758bcee575b011f5eb2d426bf5e90ba2cb5a9942d5?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,ファンドマネージャーサポート／国内アセットマネジメント
千代田区,"年収600万円〜1,200万円",https://job.yahoo.co.jp/jobs/detail/017efd3c9ae89fb98f83cf572e409bd61360782f129da7ed6de9545ce9ac97de?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,経営企画（M＆A担当）経営企画・事業企画>経営企画・戦略経営企画・事業企画>M&A・合併・提携金融>M&A
"年収1,000万円〜",正社員,https://job.yahoo.co.jp/jobs/detail/20f5a0bb853bc920bf3edc807e7bd50db8c9ee05534bd1ca577103f584619fe0?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,APACDataServices-InstrumentDataBALead(Data
"年収500万円〜1,000万円",正社員,https://job.yahoo.co.jp/jobs/detail/dbbd550fcb4e27e41d8d40b3afee128e3bc54b56d910ffb2b117357f389ce083?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,独立系アセットマネジメント会社がコンプライアンス担当を求めています
年収540万円〜750万円,正社員,https://job.yahoo.co.jp/jobs/detail/e7e4cf75bf4bcd49abc7bf6879698ef196354cdc200f5006d382efd21b502e09?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,マルチアセット運用担当ファンドマネージャー補佐業務
年収500万円〜700万円,正社員,https://job.yahoo.co.jp/company/1110048915/jobs/f52278d0939020005786c161823cc2e66911d8a7f5ccb868fe6ca7b20857e562?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,金融商品の企画担当者《未経験歓迎》
年収280万円〜400万円,契約社員,https://job.yahoo.co.jp/jobs/detail/ec86bdb3be3d860dabe1404fa6c007db2d75aec81d621c50da9b2eabf82aecf3?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,金融事務（証券関連）/金融事務（銀行関連）【6か月後正社員登用予定】大手企業でスキルアップ！8月Start
年収500万円〜700万円,非掲載,https://job.yahoo.co.jp/jobs/detail/a11a369851671c7f9a405754e3dea56a7954ffc9ce6ea34da71acd5e6c30b62a?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,投資信託・バックオフィス
千代田区丸の内,正社員,https://job.yahoo.co.jp/jobs/detail/8aeb2620e1589af03f7ab7a3537e857ceaacc8a35b4e184af27e63b49a3678f8?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,金融商品企画、ストラクチャード／決済、カストディ
年収500万円〜700万円,非掲載,https://job.yahoo.co.jp/jobs/detail/d02ac115589a085b4e745bdb9afe0de224326323bdfde312b7ffde2d8fdf3238?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,外国債券外部委託運用アシスタント業務
年収280万円〜300万円,非掲載,https://job.yahoo.co.jp/jobs/detail/f67a6584472929c89ac53e59700364fcacfbfb4d8a612a51b527acf7fb4bd1c1?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,ClientSupportAnalyst
年収540万円〜750万円,年収600万円〜,https://job.yahoo.co.jp/jobs/detail/f82b7c89b7031a0a41ddc4467b8f230e8abd4f5a2a0a1efc890d51a471e746e3?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,債券グループポートフォリオマネージャー兼クレジットアナリスト
年収280万円〜400万円,非掲載,https://job.yahoo.co.jp/jobs/detail/169bad5a340a30ed9ba55b5630d9f2edd4a76f2f783d5a82fce157b12fa4d87a?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,マルチアセット運用担当ファンドマネジャー
千代田区,年収700万円〜,https://job.yahoo.co.jp/jobs/detail/d700c0a3554bd6ecccbc9eeb9c9c4d9f583527737db64925837cd405c2c131db?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,マルチアセット運用担当・ファンドマネージャー
年収330万円〜700万円,正社員,https://job.yahoo.co.jp/company/1500135584/jobs/086e7b7b74b55e3e15fb66f1ec19ac79c9bba5f6581d1fd78871bbaba0ba3430?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,アライアンス株式運用スタッフファンドマネージャー候補/英語スキル活かせます
非掲載,正社員,https://job.yahoo.co.jp/jobs/detail/9b02efdb9a9fc242226ea2273e2c1afa511a150e459f02096268d3ea68e4cf7a?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,コーポレートディベロップメントマネージャー
"年収800万円〜1,400万円",非掲載,https://job.yahoo.co.jp/jobs/detail/caa08cc7c4c7e4c038d1ede520fb6e64b8177147387bcb78513a5c8cb3275aac?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,ファンドマネージャーサポート金融>ファンドマネージャー金融>金融事務（業務・管理）金融>その他金融系
年収288万円〜,正社員,https://job.yahoo.co.jp/jobs/detail/07177cb191cc4391702c0cf1b7aea067624237cc7113bb175756e0d6941bcf7f?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,【外資ゲーム企業】コーポレートディベロップメントマネージャー/アナリスト
年収350万円〜450万円,正社員,https://job.yahoo.co.jp/jobs/detail/ad829587f444f117c5d7e52270b793b96ff536ca05347a6aa5d82a66d86d77ac?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,部内アシスタント＋秘書業務
"年収1,150万円〜1,350万円",年収650万円〜,https://job.yahoo.co.jp/jobs/detail/e5757fae1804b1583da645f65d32e9031bdd08e58237fe8ebc382ba95ce5b09b?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,投資信託・バックオフィス
年収500万円〜700万円,正社員,https://job.yahoo.co.jp/jobs/detail/deaf0d6cd7f6ac1304d097193e7910614616d6cde668467ebd3133703cf7ee25?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,社内システムヘルプデスク
非掲載,年収600万円〜800万円,https://job.yahoo.co.jp/jobs/detail/37a9a85e8c03dd8d63ac18b0073a7c0fada8638d3eacd4f036bcadb5a54aaada?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,外債外部委託アシスタント業務金融>ファンドマネージャー金融>金融事務（業務・管理）金融>その他金融系
非掲載,契約社員・正社員,https://job.yahoo.co.jp/jobs/detail/0d39273af91ff2a0f9a4c86404869cf143e4cc7584a4d9d23fe92ac74f0366e2?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,世界最大規模の公的年金運用機関でのポートフォリオマネジャー（外部委託運用）
"年収500万円〜1,000万円","年収800万円〜1,500万円",https://job.yahoo.co.jp/jobs/detail/edde927a539d14ed90bd19971686edbed85541be712199dc1044ed2477dc74b2?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,急募！（米系AM）「RFP(AVP-VP)」
"年収770万円〜1,100万円",正社員,https://job.yahoo.co.jp/company/1000001219/jobs/8d0448b0cfa78bd0169587ac28d63b3d2b215df975d0d90e57474af199357652?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,金融商品企画、ストラクチャード／決済、カストディ
千代田区丸の内,非掲載,https://job.yahoo.co.jp/jobs/detail/169bad5a340a30ed9ba55b5630d9f2edd4a76f2f783d5a82fce157b12fa4d87a?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,マルチアセット運用担当ファンドマネジャー
年収500万円〜700万円,年収700万円〜,https://job.yahoo.co.jp/jobs/detail/d700c0a3554bd6ecccbc9eeb9c9c4d9f583527737db64925837cd405c2c131db?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,マルチアセット運用担当・ファンドマネージャー
年収280万円〜300万円,正社員,https://job.yahoo.co.jp/company/1110048915/jobs/e2034ed94206d0bde5c72b31ee7a1715e65be6e3a5a3277ffc5860cc321f7140?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,金融商品の企画担当者【未経験歓迎】
年収540万円〜750万円,契約社員,https://job.yahoo.co.jp/jobs/detail/f07b0fa47dac18119258357ecbfcc1dfa254ae76a72028c22e35804c45329fda?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,【契約社員】金融事務（銀行関連）／【6か月後正社員登用予定】大手企業でスキルアップ！8月Start
年収280万円〜400万円,正社員,https://job.yahoo.co.jp/jobs/detail/a830b01a32f9772e4d19e4d0cc25a593fb5e604d0cf0d58ce8ce0d047256610a?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,マルチアセット運用担当ファンドマネージャー補佐業務
千代田区,契約社員,https://job.yahoo.co.jp/jobs/detail/f6818dd8a952569272f33697a8ffce4825d7d1342c9e7d6921d2a0e842399ee8?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,金融事務（証券関連）/金融事務（銀行関連）【6か月後正社員登用予定】大手企業でスキルアップ！8月Start
港区,非掲載,https://job.yahoo.co.jp/jobs/detail/36a95cbffbd716d1d80b988de8f0dea00fd28d0d5e6bbc7e5bb4bedc12f14985?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,マルチアセット運用担当・ファンドマネージャー
非掲載,年収540万円〜750万円,https://job.yahoo.co.jp/jobs/detail/acde017dc27282ea8b6c819c633c77bae0bb32ee9879dfa78bd1ca7adc99a4d8?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,マルチアセット運用担当ファンドマネージャー補佐業務
"年収500万円〜1,000万円",正社員,https://c.stanby.com/v2/adpage?id=1492720278774501376&hid=2e7170d18ef901ef602d1fcee85717a6062b90cf56f24997efcb39936edf6b3b&tm=1595561247861,独立系アセットマネジメント会社がコンプライアンス担当を求めています
"年収700万円〜1,800万円",正社員,https://c.stanby.com/v2/adpage?id=1492720278774501377&hid=86c9b81fe8b8d6421d242fea8c434b135a8ee71b2dbd6764a7031a6e5742042f&tm=1595561247861,M＆Aアドバイザー日経新聞や専門誌にも掲載される日本トップクラスのアドバイザリー会社です。
年収330万円〜700万円,正社員,https://c.stanby.com/v2/adpage?id=1492720278774501378&hid=73c8e52e2b941a99a564b70a81e2fdfe2e896dbec063b0d41173bf39cc990c99&tm=1595561247861,アライアンス株式運用スタッフファンドマネージャー候補/英語スキル活かせます
"年収500万円〜1,000万円",正社員,https://job.yahoo.co.jp/jobs/detail/5bc45bb13d2c1fba3a1c5937bc847206fbd3ec45b2f52e820cfc6f4c5e944e7e?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,マルチアセット運用担当ファンドマネージャー
千代田区麹町,非掲載,https://job.yahoo.co.jp/jobs/detail/aabe78280f4a41e41bfa01cacd86ab8aed797e7c7ff1d877e174d9dcbb528c0f?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,金融商品の企画担当者【未経験歓迎】
月給30万円〜35万円,契約社員,https://job.yahoo.co.jp/jobs/detail/9905f73d764a5ac1d48cc3955ec5ebe10e831044b8aab085cdd44d537dd737c2?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,ヘルプデスク・ユーザーサポート証券会社で働いてみたい！or証券システムに興味がある、ヘルプデスク経験者の人！
年収600円〜900円,正社員,https://job.yahoo.co.jp/jobs/detail/1976552fdfa4658bf4a1fce1328fb25a0967f1b0ca0d47fd66d857feda5c050e?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,グローバルな金融情報サービス・メディアでのニュースのお仕事
"年収750万円〜1,100万円",正社員,https://job.yahoo.co.jp/company/1500127039/jobs/9bad3b2bad3a5894de315784cb7944cfd9aabbfbe9b820ebff7ca2f99ff98266?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,金融商品企画、ストラクチャード／その他金融関連職
年収360万円〜500万円,契約社員・パート・アルバイト,https://job.yahoo.co.jp/company/1600000785/jobs/188f5f3644a7d88dd0bbf4ed783aff587479ac402cdd941e7b7c7ad35a69c02a?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,【平日の通院配慮】【Excelでリスク計測】大手信託銀行で金融のプロフェッショナルとして働いてみませんか？業界経験不問！
"年収1,000万円〜1,600万円",正社員,https://job.yahoo.co.jp/jobs/detail/878e24da145aa66c9202e241a97bdcd767b04070736862cb87fee4a6b6e47994?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,プロダクト管理
年収280万円〜300万円,契約社員,https://job.yahoo.co.jp/jobs/detail/08e6a0a68444854be43d2fc5498eabc1a800d47c3a4eeca0fa6dc810cd4a77a9?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,【契約社員】金融事務（証券関連）／【6か月後正社員登用予定】大手企業でスキルアップ！8月Start
"年収800万円〜1,400万円",正社員,https://job.yahoo.co.jp/company/1000020289/jobs/9b256f3c83bf8887779f69ebfa624bdca4b2da806a3323ecfb7d9f3d63cb2410?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,コーポレートディベロップメントマネージャー/アナリスト
"年収1,000万円〜1,500万円",非掲載,https://job.yahoo.co.jp/jobs/detail/7006380d945bbda7fea57603566e25e95ea45e073e8fa6897d380bdc619279c7?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,＜個人金融＞ウェルスマネジメント推進部（個人資産運用リサーチ・アドバイザリー）AVP～VP金融>ファンドマネージャー金融>アナリスト金融>ストラテジスト
非掲載,正社員,https://job.yahoo.co.jp/company/1000020581/jobs/ca5484b1e3419c169b627df9263ad6a018ec133689b35cf4e86e19b7a2644c22?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,TechnicalSalesAccountManager:EuropeFintechCompany(～1500万）
非掲載,正社員,https://job.yahoo.co.jp/jobs/detail/297df98e8623996353fadfe7fef405c8de939d0b3a4c360ad251ccd9c419e441?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,資産運用推進
"年収600万円〜1,000万円",正社員,https://job.yahoo.co.jp/jobs/detail/ede9b5f2ffbb1e0dc7288712543a3154e786a4c184bec7e17712a9ab436ce3bb?keyword=Bloomberg&l=%E6%9D%B1%E4%BA%AC%E9%83%BD,国内大手資産運用会社マルチアセット運用担当ファンドマネージャー
